neg_pos,token,POS,Wert,Inflektionen
neg,überflüssig,adjx,-0.5154,"überflüssiges,überflüssiger,überflüssigere,überflüssigerem,überflüssigstes,überflüssigeren,überflüssigen,überflüssigste,überflüssigem,überflüssigeres,überflüssigst,überflüssigerer,überflüssige,überflüssigstem,überflüssigsten,überflüssigster"
neg,übergewichtig,adjx,-0.3215,"übergewichtigstes,übergewichtigster,übergewichtigste,übergewichtigstem,übergewichtigeren,übergewichtigst,übergewichtigeres,übergewichtigsten,übergewichtigerer,übergewichtiger,übergewichtigerem,übergewichtigen,übergewichtigere,übergewichtigem,übergewichtige,übergewichtiges"
neg,überhöhen,vvinf,-0.0048,"überhöhtet,überhöhe,überhöht,überhöhet,überhöhest,überhöhtest,überhöhst,überhöhte,überhöhten,überhöh"
neg,überlastet,vvinf,-0.3413,NA
neg,übermäßig,adjx,-0.1844,"übermäßiger,übermäßigste,übermäßiges,übermäßigst,übermäßigstes,übermäßigster,übermäßigsten,übermäßige,übermäßigeren,übermäßigerem,übermäßigstem,übermäßigerer,übermäßigeres,übermäßigen,übermäßigem,übermäßigere"
neg,überschreiten,vvinf,-0.0048,NA
neg,überschwemmen,vvinf,-0.0048,"überschwemmet,überschwemm,überschwemmst,überschwemmt,überschwemmte,überschwemmtet,überschwemmtest,überschwemme,überschwemmten,überschwemmest"
neg,übersehen,vvinf,-0.5128,NA
neg,übertreiben,vvinf,-0.0372,NA
neg,übertreten,vvinf,-0.329,NA
neg,übertrieben,adjx,-0.3203,"übertriebenes,übertriebenerer,übertriebeneres,übertriebener,übertriebner,übertriebeneren,übertriebenste,übertriebenen,übertriebenem,übertriebnerem,übertriebneren,übertriebnere,übertriebenerem,übertriebenst,übertriebnerer,übertriebenstem,übertriebneres,übertriebene,übertriebenere,übertriebensten,übertriebenstes,übertriebenster"
neg,überwältigen,vvinf,-0.0048,"überwältigest,überwältigten,überwältige,überwältigt,überwältigte,überwältigtest,überwältigst,überwältiget,überwältig,überwältigtet"
pos,abmachung,nn,0.004,abmachungen
pos,abschluß,nn,0.004,"abschlüße,abschlußs,abschlußes,abschlüßen"
pos,abstimmung,nn,0.004,abstimmungen
pos,agilität,nn,0.004,NA
pos,aktivität,nn,0.004,aktivitäten
pos,aktualisierung,nn,0.004,aktualisierungen
pos,aktualität,nn,0.004,aktualitäten
pos,akzeptanz,nn,0.004,NA
pos,andrang,nn,0.004,"andrangs,andranges"
pos,anerkennung,nn,0.0855,anerkennungen
pos,angebot,nn,0.0711,"angeboten,angebote,angebots,angebotes"
pos,angemessenheit,nn,0.004,NA
pos,anhebung,nn,0.004,anhebungen
pos,anheiterung,nn,0.004,NA
pos,ankurbelung,nn,0.004,NA
pos,annehmlichkeit,nn,0.004,annehmlichkeiten
pos,annäherung,nn,0.004,annäherungen
pos,anpassung,nn,0.004,anpassungen
pos,anpassungsfähigkeit,nn,0.004,NA
pos,anreicherung,nn,0.004,anreicherungen
pos,anspruch,nn,0.004,"anspruchs,anspruches,ansprüchen,ansprüche"
pos,anstand,nn,0.004,"anstands,anständen,anstände,anstandes"
pos,anstieg,nn,0.004,"anstiegen,anstiegs,anstiege,anstieges"
pos,anständigkeit,nn,0.004,NA
pos,anteil,nn,0.004,"anteilen,anteiles,anteils,anteile"
pos,anziehung,nn,0.004,anziehungen
pos,applaus,nn,0.0871,"applausen,applauss,applause,applauses"
pos,attraktivität,nn,0.004,NA
pos,aufbereitung,nn,0.004,aufbereitungen
pos,aufbesserung,nn,0.004,aufbesserungen
pos,auferstehung,nn,0.004,auferstehungen
pos,aufmerksamkeit,nn,0.004,aufmerksamkeiten
pos,aufmunterung,nn,0.004,aufmunterungen
pos,aufrichtigkeit,nn,0.004,NA
pos,aufschwung,nn,0.004,"aufschwüngen,aufschwungs,aufschwunges,aufschwünge"
pos,aufstieg,nn,0.004,"aufstiegen,aufstiege,aufstiegs,aufstieges"
pos,aufstockung,nn,0.004,aufstockungen
pos,auftrag,nn,0.004,"aufträgen,aufträge,auftrages,auftrags"
pos,auftrieb,nn,0.004,"auftrieben,auftriebs,auftriebes,auftriebe"
pos,aufwertung,nn,0.004,aufwertungen
pos,aufwärtstrend,nn,0.004,NA
pos,augenweide,nn,0.0844,augenweiden
pos,ausbau,nn,0.004,"ausbaues,ausbaus"
pos,ausbildung,nn,0.004,ausbildungen
pos,ausdauer,nn,0.0886,NA
pos,ausgleich,nn,0.004,"ausgleichen,ausgleichs,ausgleiches,ausgleiche"
pos,ausgleichszahlung,nn,0.004,ausgleichszahlungen
pos,auszeichnung,nn,0.004,auszeichnungen
pos,authentizität,nn,0.004,NA
pos,autonomie,nn,0.004,autonomien
pos,bedeutung,nn,0.004,bedeutungen
pos,befreiung,nn,0.004,befreiungen
pos,befriedigung,nn,0.004,befriedigungen
pos,beförderung,nn,0.004,beförderungen
pos,begeisterung,nn,0.32,begeisterungen
pos,begnadigung,nn,0.004,begnadigungen
pos,begünstigung,nn,0.004,begünstigungen
pos,beifall,nn,0.3265,"beifalles,beifalls"
pos,beifallsruf,nn,0.004,"beifallsrufen,beifallsrufes,beifallsrufe,beifallsrufs"
pos,beilegung,nn,0.004,beilegungen
pos,beisteuerung,nn,0.004,NA
pos,beitritt,nn,0.004,"beitritten,beitritts,beitritte,beitrittes"
pos,bekräftigung,nn,0.004,bekräftigungen
pos,belastbarkeit,nn,0.004,belastbarkeiten
pos,belebtheit,nn,0.004,NA
pos,beliebtheit,nn,0.004,NA
pos,belohnung,nn,0.0813,belohnungen
pos,benefiz,nn,0.004,"benefizes,benefizen,benefize"
pos,bereicherung,nn,0.004,bereicherungen
pos,bereitschaft,nn,0.004,bereitschaften
pos,bereitstellung,nn,0.004,bereitstellungen
pos,beruhigung,nn,0.004,beruhigungen
pos,bescheidenheit,nn,0.0852,NA
pos,beschleunigung,nn,0.004,beschleunigungen
pos,beschwichtigung,nn,0.004,beschwichtigungen
pos,besitz,nn,0.004,"besitzes,besitzs"
pos,besserung,nn,0.004,"besserungen,besserungnen"
pos,bestätigung,nn,0.004,bestätigungen
pos,beteiligung,nn,0.004,beteiligungen
pos,bewunderer,nn,0.004,"bewunderers,bewunderern"
pos,bewunderung,nn,0.004,bewunderungen
pos,bildung,nn,0.004,bildungen
pos,blüte,nn,0.004,blüten
pos,bonität,nn,0.004,bonitäten
pos,bonus,nn,0.004,"bonussen,bonuses,bonusen,bonuss,bonuse,bonusse,bonusses"
pos,boom,nn,0.004,booms
pos,brillanz,nn,0.004,NA
pos,brüderlichkeit,nn,0.004,NA
pos,bund,nn,0.004,"bünden,bunden,bunds,bundes,bunde,bünde"
pos,bündnis,nn,0.004,"bündnise,bündnises,bündnisen,bündnissen,bündniss,bündnisse,bündnisses"
pos,champion,nn,0.004,champions
pos,charisma,nn,0.004,NA
pos,charme,nn,0.004,charmes
pos,cleverness,nn,0.004,NA
pos,comeback,nn,0.0712,comebacks
pos,dankbarkeit,nn,0.004,NA
pos,diskretion,nn,0.004,NA
pos,disziplin,nn,0.0611,disziplinen
pos,duft,nn,0.2149,"duftes,düfte,dufts,düften"
pos,dynamik,nn,0.004,NA
pos,echtheit,nn,0.004,NA
pos,effizienz,nn,0.004,effizienzen
pos,ehre,nn,0.0732,ehren
pos,ehrfurcht,nn,0.004,NA
pos,ehrlichkeit,nn,0.004,NA
pos,ehrwürdigkeit,nn,0.004,ehrwürdigkeiten
pos,eifer,nn,0.004,"eiferes,eifers"
pos,eigenkapital,nn,0.004,NA
pos,eignung,nn,0.004,NA
pos,eindeutigkeit,nn,0.004,eindeutigkeiten
pos,einfallsreichtum,nn,0.004,einfallsreichtums
pos,einhaltung,nn,0.004,NA
pos,einheit,nn,0.004,einheiten
pos,einheitlichkeit,nn,0.004,NA
pos,einkauf,nn,0.004,"einkäufen,einkäufe,einkaufes,einkaufs"
pos,einnahme,nn,0.004,einnahmen
pos,einsparung,nn,0.004,einsparungen
pos,einweihung,nn,0.004,einweihungen
pos,einzigartigkeit,nn,0.004,NA
pos,eleganz,nn,0.004,NA
pos,empathie,nn,0.004,NA
pos,empfehlung,nn,0.004,empfehlungen
pos,engagement,nn,0.2157,engagements
pos,entlastung,nn,0.004,entlastungen
pos,entlohnung,nn,0.004,entlohnungen
pos,entschluß,nn,0.0804,"entschlußs,entschlußes"
pos,entschlüsselung,nn,0.004,entschlüsselungen
pos,entschädigung,nn,0.004,entschädigungen
pos,entspannung,nn,0.0875,entspannungen
pos,entwirrung,nn,0.004,entwirrungen
pos,erbe,nn,0.004,"erben,erbes"
pos,erfahrung,nn,0.004,erfahrungen
pos,erfolg,nn,0.3446,"erfolgs,erfolge,erfolgen,erfolges"
pos,erfolgserlebnis,nn,0.0884,"erfolgserlebnisses,erfolgserlebnissen,erfolgserlebnisse"
pos,erfüllung,nn,0.004,erfüllungen
pos,ergiebigkeit,nn,0.004,NA
pos,ergänzung,nn,0.004,ergänzungen
pos,erhaltung,nn,0.004,NA
pos,erholung,nn,0.0865,NA
pos,erhöhung,nn,0.004,erhöhungen
pos,erlaubnis,nn,0.004,"erlaubnisse,erlaubnissen"
pos,erleichterung,nn,0.004,erleichterungen
pos,erleuchtung,nn,0.004,erleuchtungen
pos,erlösung,nn,0.004,erlösungen
pos,ermutigung,nn,0.004,ermutigungen
pos,erneuerung,nn,0.004,erneuerungen
pos,ernsthaftigkeit,nn,0.004,NA
pos,ersparnis,nn,0.004,"ersparnise,ersparnisen,ersparnisse"
pos,ertrag,nn,0.004,"erträgen,ertrags,erträge,ertrages"
pos,erweiterung,nn,0.004,erweiterungen
pos,erzeugnis,nn,0.004,"erzeugnisen,erzeugnisses,erzeugnises,erzeugnise,erzeugniss,erzeugnissen,erzeugnisse"
pos,experte,nn,0.004,experten
pos,expertise,nn,0.004,expertisen
pos,exzellenz,nn,0.004,exzellenzen
pos,fairness,nn,0.004,NA
pos,faszination,nn,0.004,NA
pos,favorit,nn,0.004,favoriten
pos,feier,nn,0.0829,feiern
pos,fertigkeit,nn,0.004,fertigkeiten
pos,fest,nn,0.2346,"festes,fests,feste,festen"
pos,festakt,nn,0.004,"festakts,festaktes,festakte,festakten"
pos,festigkeit,nn,0.004,NA
pos,festlichkeit,nn,0.004,festlichkeiten
pos,finanzierung,nn,0.004,finanzierungen
pos,fitness,nn,0.0851,NA
pos,flair,nn,0.2216,flairs
pos,fleiß,nn,0.3113,"fleißes,fleißs"
pos,flexibilität,nn,0.004,NA
pos,fortschritt,nn,0.004,NA
pos,freiheit,nn,0.004,freiheiten
pos,freispruch,nn,0.004,"freisprüchen,freisprüche,freispruches,freispruchs"
pos,freude,nn,0.6502,freuden
pos,freund,nn,0.0116,"freunden,freundes,freunde,freunds"
pos,freundlichkeit,nn,0.0913,freundlichkeiten
pos,freundschaft,nn,0.2059,freundschaften
pos,frieden,nn,0.004,friedens
pos,fruchtbarkeit,nn,0.004,NA
pos,funktionsfähigkeit,nn,0.004,NA
pos,furchtlosigkeit,nn,0.004,NA
pos,fähigkeit,nn,0.0892,fähigkeiten
pos,förderung,nn,0.0829,förderungen
pos,führung,nn,0.004,führungen
pos,fülle,nn,0.004,füllen
pos,gabe,nn,0.0747,gaben
pos,garantie,nn,0.004,garantien
pos,gastfreundlichkeit,nn,0.004,gastfreundlichkeiten
pos,gedenken,nn,0.004,gedenkens
pos,geduld,nn,0.0789,NA
pos,gefallen,nn,0.3349,gefallens
pos,gehaltszulage,nn,0.004,gehaltszulagen
pos,gelassenheit,nn,0.0721,NA
pos,geldgeber,nn,0.004,"geldgebers,geldgebern"
pos,gemeinschaft,nn,0.004,gemeinschaften
pos,genauigkeit,nn,0.004,NA
pos,genehmigung,nn,0.004,genehmigungen
pos,genesung,nn,0.004,genesungen
pos,genialität,nn,0.004,NA
pos,genie,nn,0.0697,genies
pos,genuss,nn,0.0701,"genüssen,genusss,genüsse,genusses"
pos,genuß,nn,0.073,"genußes,genüßen,genüße,genußs"
pos,gerechtigkeit,nn,0.004,NA
pos,geräumigkeit,nn,0.004,NA
pos,geschenk,nn,0.4792,"geschenken,geschenks,geschenkes,geschenke"
pos,geschick,nn,0.004,"geschicke,geschicks,geschickes,geschicken"
pos,geschicklichkeit,nn,0.004,NA
pos,gesundheit,nn,0.004,NA
pos,gesundung,nn,0.004,NA
pos,gewinn,nn,0.004,"gewinns,gewinnen,gewinne,gewinnes"
pos,gewinner,nn,0.004,"gewinnern,gewinners"
pos,gewährleistung,nn,0.004,gewährleistungen
pos,glamour,nn,0.004,glamours
pos,glanz,nn,0.004,"glanzs,glanzes"
pos,glaube,nn,0.004,glaubes
pos,glaubwürdigkeit,nn,0.004,glaubwürdigkeiten
pos,gleichstellung,nn,0.004,NA
pos,glück,nn,0.2452,"glücken,glückes,glücks,glücke"
pos,glückseligkeit,nn,0.004,glückseligkeiten
pos,glückwunsch,nn,0.2193,"glückwünschen,glückwünsche,glückwunschs,glückwunsches"
pos,gnade,nn,0.004,gnaden
pos,gratulation,nn,0.428,gratulationen
pos,grenzenlosigkeit,nn,0.004,NA
pos,großzügigigkeit,nn,0.004,NA
pos,größe,nn,0.004,größen
pos,gründlichkeit,nn,0.004,NA
pos,gunst,nn,0.004,NA
pos,gönner,nn,0.004,"gönnern,gönners"
pos,gönnerschaft,nn,0.004,NA
pos,gültigkeit,nn,0.004,NA
pos,güte,nn,0.004,NA
pos,hammer,nn,0.004,"hammern,hammers"
pos,harmonie,nn,0.0795,harmonien
pos,harmonisierung,nn,0.004,harmonisierungen
pos,hartnäckigkeit,nn,0.004,NA
pos,heiligtum,nn,0.004,"heiligtumes,heiligtümern,heiligtümer,heiligtums"
pos,heilung,nn,0.004,heilungen
pos,heirat,nn,0.004,heiraten
pos,heiterkeit,nn,0.004,NA
pos,helligkeit,nn,0.004,helligkeiten
pos,herrlichkeit,nn,0.004,herrlichkeiten
pos,highlight,nn,0.004,highlights
pos,hilfe,nn,0.004,hilfen
pos,hilfsbereitschaft,nn,0.004,NA
pos,hingabe,nn,0.004,NA
pos,hochdruckgebiet,nn,0.004,"hochdruckgebiete,hochdruckgebiets,hochdruckgebieten,hochdruckgebietes"
pos,hochruf,nn,0.004,"hochrufes,hochrufen,hochrufs,hochrufe"
pos,hochwertigkeit,nn,0.004,NA
pos,hoffnung,nn,0.2038,hoffnungen
pos,humanität,nn,0.004,NA
pos,humor,nn,0.3296,"humoren,humore,humors"
pos,hurra,nn,0.004,hurras
pos,hurrageschrei,nn,0.004,hurrageschreis
pos,höflichkeit,nn,0.004,höflichkeiten
pos,höhepunkt,nn,0.004,"höhepunkten,höhepunktes,höhepunkts,höhepunkte"
pos,individualität,nn,0.004,individualitäten
pos,innovation,nn,0.004,innovationen
pos,inspiration,nn,0.004,inspirationen
pos,integrität,nn,0.004,NA
pos,intellekt,nn,0.004,"intellekts,intellekten,intellektes,intellekte"
pos,intelligenz,nn,0.004,intelligenzen
pos,interesse,nn,0.004,NA
pos,interessenvertretung,nn,0.004,interessenvertretungen
pos,investition,nn,0.004,investitionen
pos,jubel,nn,0.0652,jubels
pos,jubiläum,nn,0.004,NA
pos,kauf,nn,0.004,"kaufs,kaufes,käufen,käufe"
pos,klarheit,nn,0.004,klarheiten
pos,komfort,nn,0.1808,komforts
pos,kommunikation,nn,0.004,kommunikationen
pos,kompatibilität,nn,0.004,kompatibilitäten
pos,kompensation,nn,0.004,kompensationen
pos,kompetenz,nn,0.004,kompetenzen
pos,kompliment,nn,0.3323,"komplimente,kompliments,komplimentes,komplimenten"
pos,kompromiss,nn,0.004,"kompromisses,kompromisss,kompromisse,kompromissen"
pos,konjunkturaufschwung,nn,0.004,"konjunkturaufschwünge,konjunkturaufschwungs,konjunkturaufschwüngen,konjunkturaufschwunges"
pos,konsens,nn,0.004,"konsense,konsensen,konsenses"
pos,konsistenz,nn,0.004,NA
pos,konsolidierung,nn,0.004,konsolidierungen
pos,konstanz,nn,0.004,NA
pos,konsultation,nn,0.004,konsultationen
pos,kontinuität,nn,0.004,NA
pos,kooperation,nn,0.004,kooperationen
pos,koordinierung,nn,0.004,koordinierungen
pos,korrektheit,nn,0.004,NA
pos,korrektur,nn,0.004,korrekturen
pos,kostbarkeit,nn,0.004,kostbarkeiten
pos,kraft,nn,0.004,"kräfte,kräften"
pos,kreativität,nn,0.0768,NA
pos,kulanz,nn,0.004,NA
pos,kur,nn,0.0859,kuren
pos,langlebigkeit,nn,0.004,NA
pos,laune,nn,0.1085,launen
pos,lebensfähigkeit,nn,0.004,lebensfähigkeiten
pos,legalität,nn,0.004,NA
pos,legitimität,nn,0.004,NA
pos,leichtigkeit,nn,0.1725,NA
pos,leidenschaft,nn,0.004,leidenschaften
pos,leistung,nn,0.004,leistungen
pos,leistungsfähigkeit,nn,0.004,leistungsfähigkeiten
pos,liberalismus,nn,0.004,NA
pos,liebe,nn,0.0985,lieben
pos,liebling,nn,0.0873,"lieblings,lieblinge,lieblingen"
pos,linderung,nn,0.004,"linderungen,linderungnen"
pos,lob,nn,0.7246,"loben,lobs,lobes,lobe"
pos,lohn,nn,0.004,"löhne,löhnen,lohns,lohnes"
pos,loyalität,nn,0.004,loyalitäten
pos,luxus,nn,0.004,NA
pos,lösung,nn,0.004,lösungen
pos,macht,nn,0.004,"mächten,mächte"
pos,magie,nn,0.004,magien
pos,majestät,nn,0.004,majestäten
pos,maximum,nn,0.004,NA
pos,meisterschaft,nn,0.004,meisterschaften
pos,meisterwerk,nn,0.004,"meisterwerken,meisterwerks,meisterwerkes,meisterwerke"
pos,menschenwürde,nn,0.004,NA
pos,menschlichkeit,nn,0.004,menschlichkeiten
pos,milde,nn,0.004,NA
pos,mitgefühl,nn,0.004,"mitgefühles,mitgefühls"
pos,mobilität,nn,0.004,NA
pos,modernisierung,nn,0.004,modernisierungen
pos,modernität,nn,0.004,modernitäten
pos,moral,nn,0.004,moralen
pos,motivation,nn,0.004,motivationen
pos,mut,nn,0.6093,"muts,mutes"
pos,möglichkeit,nn,0.004,möglichkeiten
pos,nachhaltigkeit,nn,0.004,NA
pos,nutzen,nn,0.004,nutzens
pos,nähe,nn,0.0911,NA
pos,oase,nn,0.004,NA
pos,optimalität,nn,0.004,NA
pos,optimismus,nn,0.0882,NA
pos,optimist,nn,0.0836,optimisten
pos,ordnungsmäßigkeit,nn,0.004,NA
pos,originalität,nn,0.004,originalitäten
pos,pannenhilfe,nn,0.004,pannenhilfen
pos,paradies,nn,0.004,"paradieses,paradiesen,paradiess,paradiese"
pos,partner,nn,0.004,"partners,partnern"
pos,partnerschaft,nn,0.0779,partnerschaften
pos,perfektion,nn,0.004,perfektionen
pos,perfektionismus,nn,0.004,NA
pos,perfektionist,nn,0.004,perfektionisten
pos,pflege,nn,0.004,NA
pos,phantasie,nn,0.075,phantasien
pos,plausibilität,nn,0.004,NA
pos,positivität,nn,0.004,NA
pos,potenz,nn,0.004,potenzen
pos,pracht,nn,0.004,"prachtnen,prachten"
pos,praktikabilität,nn,0.004,NA
pos,premium,nn,0.004,"premien,premiums"
pos,prestige,nn,0.004,prestiges
pos,privileg,nn,0.004,NA
pos,produktivität,nn,0.004,NA
pos,profit,nn,0.004,NA
pos,progression,nn,0.004,NA
pos,prächtigkeit,nn,0.004,NA
pos,präferenz,nn,0.004,präferenzen
pos,präzision,nn,0.004,NA
pos,pünktlichkeit,nn,0.004,NA
pos,qualifikation,nn,0.004,qualifikationen
pos,qualität,nn,0.004,qualitäten
pos,qualitätsverbesserung,nn,0.004,qualitätsverbesserungen
pos,rat,nn,0.004,NA
pos,recht,nn,0.004,"rechten,rechte,rechts,rechtes"
pos,rechtmäßigkeit,nn,0.004,NA
pos,rechtsgültigkeit,nn,0.004,NA
pos,rehabilitation,nn,0.004,rehabilitationen
pos,reichtum,nn,0.004,"reichtumes,reichtums,reichtümer,reichtümern"
pos,reinheit,nn,0.004,NA
pos,reinigung,nn,0.004,reinigungen
pos,relevanz,nn,0.004,relevanzen
pos,renovierung,nn,0.004,renovierungen
pos,rentabilität,nn,0.004,NA
pos,reparatur,nn,0.004,reparaturen
pos,respekt,nn,0.004,"respekte,respekts,respektes,respekten"
pos,rettung,nn,0.0707,rettungen
pos,robustheit,nn,0.004,NA
pos,romantik,nn,0.0688,NA
pos,ruhe,nn,0.5017,NA
pos,ruhm,nn,0.004,"ruhms,ruhmes"
pos,rückendeckung,nn,0.004,NA
pos,rückgrat,nn,0.004,"rückgrate,rückgrats,rückgrates,rückgraten"
pos,rücksicht,nn,0.004,NA
pos,rückversicherung,nn,0.004,NA
pos,sauberkeit,nn,0.0755,NA
pos,schatz,nn,0.1096,"schätze,schatzes,schätzen,schatzs"
pos,schenkung,nn,0.004,schenkungen
pos,schirmherr,nn,0.004,schirmherren
pos,schirmherrschaft,nn,0.004,"schirmherrschaftnen,schirmherrschaften"
pos,schlauheit,nn,0.004,NA
pos,schmuck,nn,0.004,"schmucks,schmucken,schmuckes,schmucke"
pos,schnelligkeit,nn,0.004,schnelligkeiten
pos,schnäppchen,nn,0.004,schnäppchens
pos,schuldlosigkeit,nn,0.004,NA
pos,schutz,nn,0.004,"schutzs,schützen,schutze,schutzes,schutzen,schütze"
pos,schutzmaßnahmen,nn,0.004,NA
pos,schwung,nn,0.238,"schwunges,schwungs,schwüngen,schwünge"
pos,schönheit,nn,0.3286,schönheiten
pos,selbstständigkeit,nn,0.004,NA
pos,sensation,nn,0.004,sensationen
pos,seriösität,nn,0.004,NA
pos,sicherheit,nn,0.004,sicherheiten
pos,siegeszug,nn,0.004,"siegeszuges,siegeszüge,siegeszugs,siegeszügen"
pos,sinn,nn,0.004,"sinns,sinne,sinnes,sinnen"
pos,solidarität,nn,0.004,NA
pos,sorgfältigkeit,nn,0.004,NA
pos,sorglosigkeit,nn,0.004,NA
pos,sparsamkeit,nn,0.004,sparsamkeiten
pos,spass,nn,0.2429,"spasses,spässe,spasss,spässen"
pos,spaß,nn,0.2823,NA
pos,spende,nn,0.004,spenden
pos,spezialität,nn,0.004,spezialitäten
pos,sprung,nn,0.004,"sprüngen,sprunges,sprünge,sprungs"
pos,stabilität,nn,0.004,NA
pos,standhaftigkeit,nn,0.004,NA
pos,stattlichkeit,nn,0.004,NA
pos,steigerung,nn,0.004,steigerungen
pos,steigflug,nn,0.004,NA
pos,stifter,nn,0.004,NA
pos,stiftung,nn,0.004,stiftungen
pos,stil,nn,0.3398,"stile,stilen,stiles,stils"
pos,stimulation,nn,0.004,stimulationen
pos,stolz,nn,0.0797,"stolzes,stolzs"
pos,stärke,nn,0.004,stärken
pos,stütze,nn,0.004,NA
pos,subvention,nn,0.004,subventionen
pos,suchtfaktor,nn,0.004,"suchtfaktors,suchtfaktoren"
pos,superlativ,nn,0.004,"superlativen,superlative,superlativs"
pos,symbiose,nn,0.004,symbiosen
pos,sympathie,nn,0.004,NA
pos,talent,nn,0.3352,"talents,talenten,talentes,talente"
pos,toleranz,nn,0.004,toleranzen
pos,tradition,nn,0.004,traditionen
pos,treue,nn,0.2019,NA
pos,triumph,nn,0.004,"triumphen,triumphes,triumphe,triumphs"
pos,trophäe,nn,0.004,trophäen
pos,trost,nn,0.0706,"trosts,trostes"
pos,umbruch,nn,0.004,"umbruches,umbrüche,umbruchs,umbrüchen"
pos,unabhängigkeit,nn,0.004,unabhängigkeiten
pos,unbesiegbarkeit,nn,0.004,NA
pos,unerschrockenheit,nn,0.004,NA
pos,unfehlbarkeit,nn,0.004,NA
pos,unparteilichkeit,nn,0.004,NA
pos,unschuld,nn,0.004,NA
pos,unsterblichkeit,nn,0.004,NA
pos,unterstützung,nn,0.004,unterstützungen
pos,unverwundbarkeit,nn,0.004,NA
pos,unverzichtbarkeit,nn,0.004,NA
pos,unwiderstehlichkeit,nn,0.004,NA
pos,upgrade,nn,0.004,NA
pos,verantwortung,nn,0.004,verantwortungen
pos,verband,nn,0.004,"verbände,verbänden,verbands,verbandes"
pos,verbesserung,nn,0.004,verbesserungen
pos,verbund,nn,0.004,NA
pos,verbundenheit,nn,0.004,NA
pos,verbündete,nn,0.004,NA
pos,verdienst,nn,0.004,"verdienstes,verdienste,verdiensts,verdiensten"
pos,veredelung,nn,0.004,NA
pos,verehrung,nn,0.004,NA
